LEXXW;GXIIW;CODI_B;FTHM;INQQ;
1.10541;0.966044;0.973436;0.971957;1.06004;
1.11663;1.0224;1.02908;1.02775;1.0763;
1.18885;1.11576;1.12182;1.12061;1.05142;
1.1339;1.176;1.18148;1.18038;1.12168;
1.04741;1.15964;1.21539;1.27212;1.0944;
1.05493;1.13284;1.18328;1.23462;1.1121;
1.02796;1.13674;1.18239;1.22884;1.11159;
0.957266;1.05658;1.09789;1.13992;1.0571;
0.950253;0.991124;1.0285;1.06653;1.11782;
1.06208;1.02879;1.06261;1.09702;1.02074;
1.0012;1.03401;1.06461;1.09575;0.941635;
1.00905;1.01316;1.04085;1.06903;0.88139;
1.15717;1.01974;1.0448;1.0703;0.974996;
1.21799;1.05073;1.0734;1.09647;1.02976;
1.21602;1.05876;1.07928;1.10016;1.0027;
1.25512;1.01927;1.03784;1.05673;1.09036;
1.23927;1.05371;1.07051;1.08761;1.11546;
1.13434;0.976586;0.991787;1.00726;1.12635;
1.2321;0.934065;0.947821;0.961818;1.1592;
1.17745;0.894826;0.907273;0.919939;1.06616;
1.08863;0.944376;1.03122;1.03422;1.05802;
1.10966;0.998493;1.07707;1.07979;1.18152;
1.08843;0.954344;1.02545;1.02791;1.20291;
1.0586;0.903285;0.967625;0.969849;1.27701;
1.00391;0.888029;0.946249;0.948261;1.20644;
0.963288;0.843763;0.896445;0.898266;1.1613;
0.974961;0.819326;0.866997;0.868644;1.14634;
1.08917;0.785794;0.82893;0.830421;1.07978;
1.07313;0.803358;0.842391;0.84374;1.03578;
1.04293;0.919091;0.954411;0.955632;1.07967;
1.06364;0.860071;0.892031;0.893135;1.066;
0.995912;0.823594;0.852513;0.853513;1.03262;
1.1107;0.784509;0.810677;0.811582;1.023;
1.12005;0.807328;0.831008;0.831826;1.07796;
1.1443;0.744949;0.766376;0.767116;1.01421;
1.10833;0.763968;0.783357;0.784027;1.08866;
1.06178;0.806296;0.82384;0.824446;1.08849;
0.991954;0.736037;0.751913;0.752461;1.08085;
1.04083;0.725787;0.740153;0.740649;1.08128;
1.01433;0.82759;0.840589;0.841038;1.05651;
0.998346;0.834375;0.846137;0.846544;0.965356;
0.982299;0.80873;0.852589;0.858799;1.03195;
0.996855;0.980135;1.01982;1.02544;1.07298;
1.03401;0.931189;0.967101;0.972186;1.09079;
0.959398;0.874074;0.90657;0.911171;1.01494;
1.02622;0.85923;0.927894;1.02111;0.945343;
1.07794;0.786537;0.84867;0.933021;1.00091;
1.05999;0.908069;0.964291;1.04062;0.906393;
1.15749;0.988832;1.03971;1.10877;0.848225;
1.13322;1.00562;1.05165;1.11415;0.839818;
1.22619;0.960108;1.00176;1.05832;0.826478;
1.21597;0.899265;0.936958;0.988131;0.852106;
1.1591;0.979535;1.01364;1.05995;0.854214;
1.22855;0.929266;0.960129;1.00203;0.87452;
1.26958;0.870754;0.898681;0.936595;0.917406;
1.35272;0.893239;0.918509;0.952817;0.98768;
1.4273;0.857804;0.880671;0.911715;1.07873;
1.35224;0.867767;0.888458;0.916549;1.04458;
1.27394;0.966815;0.985538;1.01096;0.964949;
1.18406;1.03775;1.0547;1.0777;0.971358;
1.13282;0.999277;1.01461;1.03542;1.04396;
1.13109;0.950127;0.963999;0.982832;1.0922;
1.22761;0.891397;0.90395;0.920991;1.104;
1.13835;0.924871;0.93623;0.951651;1.09463;
1.12329;0.848447;0.858725;0.872679;1.08981;
1.0872;0.943647;0.952947;0.965573;1.17792;
0.995907;1.00221;1.01062;1.02205;1.20444;
0.937718;0.931768;1.04237;0.9814;1.09291;
0.935445;0.932704;1.03278;0.977615;1.15106;
0.947576;0.96775;1.05831;1.00839;1.11552;
0.858619;0.955974;1.03792;0.992747;1.18779;
0.929889;0.969723;1.04387;1.003;1.23106;
0.931102;1.01784;1.08494;1.04795;1.22654;
0.95225;0.99911;1.05982;1.02636;1.20425;
0.97379;0.996325;1.05126;1.02098;1.19462;
1.06474;1.002;1.05935;1.06852;1.15325;
1.04382;0.939757;0.991648;0.999951;1.23373;
1.04727;1.05743;1.10439;1.1119;1.125;
1.10216;1.20066;1.24315;1.24995;1.0432;
0.997615;1.0887;1.12714;1.13329;1.07686;
0.997749;1.02527;1.06006;1.06563;0.983438;
0.934022;1.10139;1.13287;1.1379;0.9209;
0.992002;1.04314;1.07163;1.07619;1.04623;
0.945067;0.971437;0.997213;1.00134;0.997722;
0.885147;1.05711;1.08044;1.08417;0.996644;
0.830993;1.00231;1.02342;1.02679;1.02623;
0.762097;1.01768;1.03677;1.03983;1.0068;
0.795406;0.983796;1.00108;1.00384;1.09447;
0.913831;0.983466;0.999103;1.0016;1.04251;
0.899835;1.06835;1.0825;1.08477;1.07459;
0.957718;1.10202;1.11483;1.11687;1.1421;
0.954826;1.1743;1.18588;1.18774;1.2016;
1.07198;1.15037;1.16086;1.16253;1.13962;
0.995606;1.13066;1.14015;1.14167;1.06704;
0.974618;1.16139;1.16997;1.17134;1.09353;
0.951862;1.05126;1.05903;1.06027;1.09247;
0.965888;1.08893;1.09596;1.09708;1.12049;
0.87575;1.10172;1.10808;1.10909;1.11699;
0.929097;1.00583;1.01158;1.01251;1.131;
1.03635;1.0132;1.01841;1.01925;1.04834;
1.08544;0.946628;0.95134;0.952094;0.983662;
1.08744;0.978867;0.89506;0.981331;1.03834;
1.05713;1.02932;0.953486;1.03155;1.13019;
1.0266;1.05387;0.985244;1.05588;1.18906;
1.10534;1.02167;1.0752;1.11197;1.22224;
1.16266;1.02803;1.07646;1.10974;1.18949;
1.14035;1.08501;1.12884;1.15895;1.188;
1.10087;1.09568;1.13534;1.16259;1.10297;
1.02238;1.16236;1.19825;1.2229;1.07556;
1.11023;1.2959;1.32837;1.35068;1.01555;
1.08626;1.27571;1.30509;1.32528;1.01126;
1.08784;1.19451;1.2211;1.23936;1.04646;
1.19639;1.2831;1.30716;1.32369;1.00274;
1.22766;1.23443;1.2562;1.27116;1.01534;
1.17128;1.22415;1.24385;1.25738;0.979982;
1.24843;1.12908;1.14691;1.15915;0.909869;
1.23215;1.07982;1.09595;1.10703;0.873695;
1.21751;1.06115;1.07574;1.08577;0.840199;
1.21389;0.987299;1.00051;1.00958;0.970521;
1.15904;1.0133;1.02525;1.03346;1.02215;
1.22835;0.99061;1.00142;1.00885;0.975752;
1.19567;0.968267;0.978053;0.984775;0.922656;
1.11523;1.08312;1.09197;1.09805;0.905558;
1.11892;1.08339;1.0914;1.09691;0.863823;
1.12457;1.03521;1.04246;1.04744;0.82186;
1.02724;0.982746;0.989306;0.993813;0.932349;
0.961866;0.976821;0.982758;0.986836;0.887949;
0.958369;0.907082;0.912454;0.916144;1.05182;
1.04224;0.945383;0.950244;0.953583;1.14392;
0.982504;1.01801;1.05039;0.930694;1.06351;
1.05816;1.00551;1.0348;0.926492;1.00768;
1.1029;1.11552;1.14203;1.04403;0.951084;
1.03547;1.07196;1.09595;1.00727;0.958058;
1.11914;0.982948;1.00465;0.924405;0.952432;
1.17982;0.913192;0.93283;0.860218;0.87625;
1.25171;0.958307;0.976077;0.910372;0.88278;
1.25732;0.975145;0.991225;0.931771;0.913805;
1.31002;0.961305;0.975855;0.922057;0.83332;
1.25815;0.950366;0.963532;0.914851;0.813816;
1.14483;1.0032;1.01512;0.971065;0.907245;
1.22324;0.938946;0.949727;0.909866;0.907883;
1.20919;0.922133;0.931888;0.89582;0.852985;
1.13837;0.907297;0.916124;0.883486;0.861278;
1.11884;0.95179;0.959777;0.930245;0.960943;
1.11986;0.976255;0.983483;0.956759;0.919069;
1.08052;1.09291;1.09945;1.07527;0.936958;
1.0478;1.0224;1.02832;1.00644;0.877713;
1.00198;0.976106;0.96717;1.0416;0.837131;
1.1017;0.942133;0.934047;1.0014;0.923311;
1.06286;0.913224;0.905907;0.966852;0.865968;
0.965488;0.876692;0.870071;0.925218;0.894442;
1.00594;0.996551;0.99056;1.04046;0.976502;
0.95794;1.10566;1.10024;1.1454;1.07996;
1.00537;1.15838;1.15347;1.19433;0.986273;
1.0941;1.2279;1.22346;1.26043;1.00002;
1.00855;1.1699;1.16588;1.19934;0.99645;
1.03633;1.25938;1.25575;1.28602;0.951812;
1.05863;1.22542;1.22213;1.24952;0.939361;
1.12235;1.21527;1.21229;1.23708;0.968273;
1.18586;1.25524;1.27912;1.24582;1.03907;
1.15411;1.33416;1.35577;1.32564;1.00047;
1.04938;1.35659;1.37614;1.34888;0.951207;
1.04609;1.31214;1.32983;1.30516;0.892375;
1.12;1.3454;1.36141;1.33909;0.819042;
1.17519;1.27518;1.31685;1.25637;0.917038;
1.17851;1.24354;1.28126;1.22653;0.923435;
1.12465;1.2782;1.31232;1.2628;0.963474;
1.24175;1.15779;1.18867;1.14386;0.961394;
1.15769;1.14877;1.17671;1.13617;0.993711;
1.15564;1.12642;1.15171;1.11502;0.979466;
1.15738;1.05582;1.0787;1.0455;0.99098;
1.24309;1.02614;1.04684;1.0168;1.03708;
1.17874;1.02176;1.04049;1.01331;1.08675;
1.25946;1.12869;1.14564;1.12104;1.01644;
1.1651;1.12734;1.14268;1.12042;1.0934;
1.16754;1.08151;1.09538;1.07524;1.02953;
1.0939;1.00993;1.02248;1.00426;0.933839;
1.06494;0.925983;0.937348;0.920856;1.08883;
1.14635;0.865412;0.875695;0.860772;1.19232;
1.19139;0.830519;0.839825;0.826321;1.18961;
1.29344;0.828253;0.819381;0.804046;1.16871;
1.25205;0.759618;0.75159;0.737713;1.12208;
1.2161;0.717404;0.71014;0.697583;1.07827;
1.23987;0.75888;0.752307;0.740945;1.06895;
1.27539;0.798814;0.792866;0.782585;1.14535;
1.26866;0.90641;0.901028;0.891725;1.08216;
1.21345;0.900554;0.895684;0.887266;1.02574;
1.28355;0.844869;0.840462;0.832844;1.03625;
1.23862;0.919012;0.915024;0.908131;0.965204;
1.16774;0.831891;0.828283;0.822045;0.903193;
1.1995;0.847789;0.844524;0.83888;0.82619;
1.16362;0.798327;0.795373;0.790265;0.863969;
1.19875;0.869215;0.866542;0.86192;0.884838;
1.19546;0.889268;0.886849;0.882667;0.834884;
1.18361;0.892887;0.890698;0.886915;0.899034;
1.18248;0.95563;0.95365;0.950226;0.935972;
1.19599;1.06036;1.05856;1.05546;0.98461;
1.23588;1.09614;1.09452;1.09172;1.02923;
1.1328;0.993613;0.992146;0.989609;0.931672;
1.05107;1.00367;1.00234;1.00004;0.930829;
1.04772;0.978148;0.976947;0.97487;1.01939;
1.17352;0.958822;0.957734;0.955855;1.05772;
1.12413;0.893207;0.892223;0.890522;1.13554;
1.06292;0.95172;0.95083;0.949291;1.15112;
1.12144;1.06917;1.06837;1.06698;1.13134;
1.04958;1.16156;1.16083;1.15957;1.05081;
1.07938;1.15687;1.15621;1.15507;1.0349;
1.09074;1.13364;1.19572;1.1436;0.957833;
1.152;1.09873;1.15491;1.10774;0.973865;
1.0809;1.17933;1.23016;1.18748;0.954607;
1.13942;1.15544;1.20143;1.16282;1.06602;
1.12009;1.12716;1.16878;1.13384;1.00477;
1.05924;1.12485;1.16251;1.13089;1.01228;
0.984461;1.22988;1.26396;1.23535;1.16009;
1.07373;1.25797;1.2888;1.26291;1.10788;
1.03775;1.1987;1.22661;1.20318;1.11638;
1.10697;1.15367;1.17892;1.15772;1.16496;
1.1839;1.20639;1.22923;1.21005;1.15768;
1.08846;1.11785;1.13853;1.12117;1.23123;
1.01112;1.08155;1.10026;1.08455;1.19248;
1.06027;1.0518;1.06873;1.05452;1.24995;
1.08097;1.057;1.07232;1.05946;1.21538;
1.07584;1.00756;1.05918;0.995499;1.2903;
1.0816;1.08811;1.13482;1.0772;1.29215;
1.0872;1.0967;1.13896;1.08682;1.19241;
1.14287;1.07654;1.11478;1.0676;1.16654;
1.24379;0.98378;1.01839;0.975694;1.10159;
1.13507;0.922538;0.953852;0.915222;1.05167;
1.06704;0.922782;0.951117;0.916162;1.02352;
0.98665;1.01004;1.03568;1.00405;1.13312;
1.01162;1.02374;1.04694;1.01832;1.231;
1.0502;0.959649;0.980643;0.954744;1.1876;
1.01407;1.04792;1.06692;1.04348;1.19454;
1.10613;1.06043;1.07762;1.05642;1.09387;
1.07737;1.06213;1.07768;1.0585;1.16403;
1.16929;1.06357;1.07764;1.06028;1.15661;
1.07619;1.15097;1.1637;1.14799;1.10914;
1.09883;1.23983;1.13249;1.21765;1.07651;
1.04376;1.18252;1.08538;1.16245;1.10491;
1.06018;1.23717;1.14928;1.21901;1.14304;
1.02887;1.3068;1.22727;1.29036;1.10682;
1.13706;1.18885;1.11688;1.17397;1.10953;
1.03291;1.14851;1.08338;1.13505;1.11899;
1.03352;1.21156;1.15263;1.19938;1.22207;
1.00426;1.22099;1.16767;1.20997;1.13699;
0.99598;1.28896;1.24071;1.27899;1.06551;
0.941445;1.34851;1.30485;1.33949;1.02303;
0.919593;1.38936;1.34985;1.38119;1.0577;
0.997734;1.40259;1.36684;1.3952;0.980831;
0.982533;1.37148;1.33913;1.3648;0.968034;
0.891085;1.28043;1.25115;1.27438;0.989304;
0.927708;1.33367;1.30485;1.33707;0.928647;
0.968081;1.25101;1.22493;1.25408;0.91923;
0.89481;1.16949;1.14589;1.17227;0.857631;
0.816586;1.19054;1.16919;1.19306;0.925386;
0.817065;1.12498;1.10566;1.12725;0.898069;
0.911471;1.15651;1.13903;1.15857;0.970726;
0.874908;1.05023;1.03441;1.05209;0.96298;
0.882375;1.14536;1.13104;1.14705;1.0697;
0.993827;1.10359;1.09064;1.10511;1.07436;
1.01109;1.06868;1.05695;1.07006;1.058;
0.951081;1.02087;1.01027;1.02212;1.15813;
0.919752;0.942291;0.932693;0.943421;1.23011;
0.842915;0.918615;0.90993;0.919638;1.2928;
0.84906;0.954947;0.947089;0.955873;1.32772;
0.784414;1.04847;1.04136;1.04931;1.40533;
0.858836;1.0375;1.03106;1.03825;1.4749;
0.855725;1.13717;0.961334;0.975906;1.38494;
0.816933;1.13645;0.97734;0.990526;1.312;
0.915475;1.09388;0.987541;0.943053;1.39132;
0.912311;1.1015;1.00527;0.965018;1.31339;
0.993541;1.10479;1.01772;0.981293;1.21597;
1.05547;1.03376;0.95497;0.922009;1.11243;
1.02792;1.03195;0.96066;0.930834;1.0379;
1.02657;0.938844;0.874333;0.847344;1.00057;
1.00614;0.964644;0.906269;0.881848;1.01142;
1.011;1.03461;0.981792;0.959693;1.00843;
0.980017;1.10962;1.06182;1.04182;1.01362;
0.929985;1.12495;1.0817;1.0636;0.953749;
0.85359;1.18236;1.14322;1.12685;0.949951;
0.812838;1.24016;1.20474;1.18993;0.860767;
0.757743;1.20325;1.1712;1.1578;0.931834;
0.733722;1.14703;1.11804;1.10591;0.932861;
0.768516;1.26201;1.23577;1.22479;0.929068;
0.73777;1.21593;1.15332;1.18938;0.911449;
0.830724;1.23971;1.18306;1.21569;0.979258;
0.800944;1.31759;1.26632;1.29585;1.08366;
0.837119;1.34571;1.29932;1.32604;1.12741;
0.931403;1.30086;1.25888;1.28305;1.05134;
1.08781;1.25876;1.22078;1.24265;1.04637;
1.07122;1.29311;1.25874;1.27853;0.947132;
1.07824;1.35282;1.32172;1.33963;0.887016;
1.15182;1.43951;1.41136;1.42757;0.905376;
1.06816;1.33999;1.31453;1.32919;1.00284;
1.0708;1.3258;1.30276;1.31603;1.01956;
1.17372;1.22513;1.20428;1.21629;1.0323;
1.22372;1.30143;1.28256;1.29343;0.964144;
1.19457;1.23154;1.21447;1.2243;0.882582;
1.20224;1.18949;1.17404;1.18293;0.846056;
1.20934;1.1782;1.16422;1.17227;0.82502;
1.18599;1.15607;1.24556;1.15485;0.826906;
1.11918;1.06058;1.14156;1.05948;0.821179;
1.13563;1.11335;1.18662;1.11234;0.892559;
1.05423;1.13343;1.19974;1.13253;0.913458;
1.15017;1.13708;1.19708;1.13626;1.02065;
1.13522;1.13966;1.19395;1.13891;0.955945;
1.09256;1.10841;1.15754;1.10774;1.00849;
1.13456;1.0812;1.12565;1.08059;1.12054;
1.0793;1.12119;1.16142;1.12064;1.08767;
1.04638;1.06149;1.09788;1.06099;1.07242;
1.00822;1.14604;1.17898;1.14559;0.995998;
1.11766;1.10249;1.1323;1.10209;1.09688;
1.15792;1.11221;1.13918;1.11184;1.14022;
1.1533;1.15223;1.17663;1.1519;1.0335;
1.17422;1.20764;1.22972;1.20734;1.03976;
1.07883;1.13972;1.1451;1.11778;1.01081;
1.05371;1.12037;1.12524;1.10052;1.05131;
0.955271;1.17513;1.17954;1.15717;1.02029;
0.944469;1.10183;1.10582;1.08558;1.0857;
1.07387;1.11106;1.11467;1.09635;1.00865;
1.03091;1.05106;1.05432;1.03775;0.982731;
1.10694;0.985892;0.988846;0.973851;0.962383;
1.06074;1.02174;1.02442;1.01085;0.976086;
1.11573;1.02118;1.0236;1.01132;0.988144;
1.05847;1.14951;1.15169;1.14058;0.98301;
0.982776;1.06619;1.06817;1.05812;0.949902;
1.06246;1.1244;1.12619;1.11709;1.03594;
1.00264;1.07968;1.0813;1.07307;1.08248;
1.05885;1.02271;1.02417;1.01672;1.17192;
1.03783;1.08452;1.08585;1.07911;1.14208;
1.02995;1.07421;1.01168;1.05739;1.12173;
1.00084;1.18166;1.12507;1.16644;1.20014;
0.919823;1.17774;1.12653;1.16396;1.29801;
0.941773;1.17381;1.12747;1.16134;1.18418;
1.01851;1.1837;1.14177;1.17242;1.1557;
0.922913;1.1688;1.13086;1.15859;1.15786;
1.00486;1.08382;1.04949;1.07458;1.13572;
1.06937;0.997897;0.966832;0.989539;1.20272;
1.00764;1.0852;1.05709;1.07764;1.19809;
0.977668;1.14991;1.12447;1.14306;1.11741;
1.04603;1.10668;1.08366;1.10049;1.19068;
1.14812;1.02739;1.00656;1.02179;1.10976;
1.19867;1.11258;1.09374;1.10751;1.11639;
1.21875;1.15208;1.13503;1.14749;1.11266;
1.14274;1.18928;1.08502;1.24604;1.17588;
1.05385;1.14568;1.05134;1.19705;1.16659;
1.08656;1.15241;1.06705;1.19889;1.11624;
0.999922;1.1776;1.10035;1.21965;1.19863;
1.01914;1.19058;1.12069;1.22864;1.16409;
1.07061;1.09546;1.03221;1.1299;1.15567;
0.996913;1.18566;1.12843;1.21682;1.19114;
0.98056;1.12233;1.07054;1.15053;1.24695;
0.941075;1.09202;1.04516;1.11754;1.30105;
0.947685;1.00926;0.966851;1.03234;1.22149;
1.03781;1.03207;0.993703;1.05296;1.14278;
1.09242;0.973842;0.939122;0.992746;1.21818;
1.05667;0.890802;0.859384;0.907907;1.22698;
1.03642;0.869842;0.841413;0.885321;1.18302;
1.02676;0.975623;0.949899;0.989629;1.07684;
1.1225;0.951865;0.928587;0.964538;1.16172;
1.07888;0.865336;0.844272;0.876804;1.21835;
1.08794;0.989082;0.970022;0.999459;1.14186;
1.04156;0.982249;0.965002;0.991639;1.21541;
0.954114;0.92902;0.913414;0.937517;1.2721;
0.937236;0.908349;0.894228;0.916038;1.23239;
0.990723;0.98756;0.974781;0.994517;1.20392;
0.953484;0.992487;0.980924;0.998782;1.27376;
1.01399;0.900092;0.889629;0.905789;1.27631;
0.994348;1.01471;0.862745;0.944169;1.22086;
0.993021;0.925078;0.787571;0.86125;1.12325;
0.918766;0.855897;0.73147;0.798141;1.07026;
0.917985;0.854189;0.741598;0.801927;1.03852;
1.02762;0.894321;0.792441;0.84703;1.00691;
1.05808;0.93787;0.845681;0.895078;1.10616;
0.986065;0.934982;0.851563;0.896261;1.00467;
0.917396;0.856697;0.781213;0.821659;1.04765;
0.876251;0.834346;0.766042;0.802641;0.995677;
0.900659;0.791151;0.729345;0.762462;1.03326;
0.836485;0.794479;0.738552;0.768519;1.04243;
0.8281;0.830704;0.780097;0.807213;1.04723;
0.763137;0.947071;0.901278;0.925815;0.975964;
0.844045;0.947673;0.906236;0.928439;1.10721;
0.78139;0.907666;0.870171;0.890262;1.08295;
0.713018;0.993454;0.959526;0.977705;1.1502;
0.71782;0.977109;0.946408;0.962858;1.20521;
0.722279;0.92677;0.898989;0.913875;1.21145;
0.764887;0.98765;0.962512;0.975981;1.26963;
0.819498;0.909821;0.887074;0.899262;1.31059;
0.752354;0.863794;0.908115;0.850474;1.30102;
0.698517;0.858848;0.898953;0.846795;1.18232;
0.778048;0.78922;0.825509;0.778313;1.16638;
0.811982;0.757337;0.790175;0.747468;1.08949;
0.847235;0.75048;0.780193;0.741549;1.09753;
0.906591;0.779664;0.806552;0.771583;1.1012;
0.9169;0.753557;0.777887;0.746245;1.05469;
1.00611;0.778309;0.800324;0.771692;1.10305;
1.03645;0.777124;0.797045;0.771137;1.10129;
0.963911;0.859636;0.877662;0.854218;1.03164;
0.878102;0.945877;0.962189;0.940975;1.07295;
0.824683;0.939821;0.95458;0.935385;1.04598;
0.770125;1.02667;1.04003;1.02266;1.02964;
0.801835;1.05159;1.1433;1.03895;0.970312;
0.848605;0.992003;1.07499;0.980568;0.959657;
0.916552;0.919865;0.994961;0.909518;1.02246;
0.898718;0.936953;1.00491;0.92759;1.10791;
0.997802;0.890184;0.951673;0.881712;1.2179;
1.04087;0.96864;1.02428;0.960974;1.13946;
1.03236;0.925741;0.976087;0.918804;1.14435;
1.05444;0.950044;0.995602;0.943767;1.06094;
0.994504;1.03359;1.07481;1.02791;1.15286;
0.957482;1.18028;1.21758;1.17514;1.0971;
1.056;1.15489;1.18864;1.15024;1.18854;
0.98637;1.15394;1.18449;1.14974;1.22894;
1.00555;1.22033;1.24797;1.21652;1.25487;
0.946342;1.13015;1.15516;1.1267;1.24697;
0.948032;1.1269;1.14953;1.12378;1.23909;
1.03734;1.18136;1.20183;1.17853;1.19839;
1.11329;1.25567;1.15542;1.20999;1.16262;
1.1354;1.34099;1.25028;1.29966;1.09897;
1.13506;1.2748;1.19272;1.2374;1.17997;
1.26371;1.22329;1.14902;1.18945;1.13319;
1.2232;1.15959;1.09238;1.12897;1.13999;
1.16858;1.19521;1.1344;1.1675;1.17736;
1.25607;1.14684;1.09181;1.12177;1.21902;
1.14511;1.13221;1.08242;1.10952;1.11754;
1.15491;1.22073;1.17567;1.2002;1.13723;
1.16466;1.13124;1.09047;1.11266;1.13092;
1.15678;1.06964;1.03274;1.05283;1.19095;
1.16266;1.05958;1.0262;1.04437;1.26975;
1.19506;1.0801;1.04989;1.06633;1.19469;
1.13513;1.09881;1.07148;1.08636;1.14329;
1.12581;1.1172;1.09246;1.10593;1.19416;
1.18614;1.0415;1.1543;1.07395;1.1066;
1.27782;1.02968;1.13175;1.05904;1.2268;
1.16242;1.13708;1.22944;1.16365;1.20673;
1.24526;1.17549;1.25907;1.19953;1.22157;
1.17888;1.11254;1.18817;1.1343;1.14019;
1.19235;1.05985;1.25052;1.19548;1.07742;
1.09619;0.975349;1.14788;1.09808;1.08897;
1.17441;0.960074;1.1162;1.07113;1.14672;
1.09239;0.870538;1.01181;0.97103;1.1267;
1.08122;0.867796;0.995628;0.958728;1.05801;
1.10491;1.00449;1.12016;1.08677;1.12238;
1.12955;0.968131;1.0728;1.04259;1.04797;
1.20252;1.05013;1.14484;1.1175;1.13266;
1.14331;1.00934;1.09504;1.0703;1.20783;
1.22738;1.06922;1.14677;1.12438;1.21449;
1.22341;1.07304;1.14321;1.12296;1.20706;
1.14231;1.10159;1.16509;1.14676;1.20072;
1.07075;1.16313;1.22058;1.204;1.29614;
1.07189;1.14333;1.19532;1.18031;1.20196;
1.06804;1.10343;1.15048;1.1369;1.24672;
1.00256;1.01266;1.05523;1.04294;1.27347;
1.00619;1.02577;1.0643;1.05318;1.1695;
1.0216;0.929484;0.964341;0.954279;1.20879;
1.03007;1.0108;1.04235;1.03324;1.27603;
0.998759;1.07475;1.10329;1.09505;1.32258;
0.921971;1.01251;1.03834;1.03088;1.26293;
1.04703;1.06779;1.09116;1.08441;1.16878;
0.986897;1.00746;1.02861;1.02251;1.1553;
1.10144;0.99133;1.01046;1.00494;1.0716;
1.0861;0.922025;0.939339;0.934341;0.987792;
1.01055;0.874366;1.04669;1.02538;1.08824;
1.05479;0.96436;1.12029;1.10101;1.0485;
1.00189;0.926416;1.06752;1.05007;0.958355;
0.990629;0.916768;1.04445;1.02866;0.907136;
1.00398;0.857708;0.973241;0.958956;0.939668;
0.909634;0.924532;1.02907;1.01615;0.871394;
0.853838;0.950921;1.04552;1.03382;0.864955;
0.891477;0.877185;0.962784;0.9522;0.832132;
0.863457;0.926704;1.00416;0.994584;0.877983;
0.785661;0.858357;0.928446;0.91978;0.929271;
0.783747;0.816637;0.880059;0.872217;1.0294;
0.830289;0.89872;0.956109;0.949013;1.00101;
0.762156;1.01482;1.06675;1.06033;1.10103;
0.718001;1.05239;1.09938;1.09357;1.11201;
0.781786;1.01816;1.06068;1.05542;1.06419;
0.825525;1.08266;1.12114;1.11638;1.00316;
0.785164;1.12691;1.2194;1.08792;1.07335;
0.847752;1.16236;1.24605;1.12707;1.03895;
0.823245;1.12567;1.2014;1.09374;0.997866;
0.780647;1.03023;1.09875;1.00134;0.990196;
0.715789;0.989331;1.05134;0.963187;1.10207;
0.757195;1.00691;1.06302;0.983251;1.00125;
0.759822;1.05368;1.01321;0.926649;0.975053;
0.818709;1.14686;1.11025;1.03191;0.889195;
0.842594;1.13389;1.10076;1.02988;0.919386;
0.884385;1.20631;1.17633;1.11219;0.850746;
0.954212;1.24489;1.21776;1.15973;0.849528;
1.00797;1.19463;1.17008;1.11757;0.890104;
1.01138;1.16126;1.13905;1.09153;0.934054;
1.07681;1.13972;1.11962;1.07662;0.944071;
1.18092;1.08831;1.07012;1.03121;0.856282;
1.18144;1.04795;1.03149;0.996281;0.970216;
1.31215;1.14522;1.13033;1.09847;1.02696;
1.26964;1.1645;1.15102;1.12219;1.01997;
1.31492;1.12491;1.11272;1.08663;0.973082;
1.25842;1.0394;1.02837;1.00476;1.05265;
1.2861;1.04829;1.03831;1.01695;1.03067;
1.25389;1.03519;1.02616;1.00683;0.94875;
1.32008;0.982839;0.974665;0.957176;0.963924;
1.31671;0.914477;0.90708;0.891255;0.98403;
1.30333;0.856119;0.849426;0.835106;0.96901;
1.25144;0.788491;0.782434;0.769477;0.919441;
1.18611;0.733691;0.728211;0.716485;0.891122;
1.11496;0.757159;0.7522;0.74159;0.817009;
1.03941;0.761952;0.757464;0.747864;0.825618;
1.0521;0.840673;0.836613;0.827925;0.826568;
0.953984;0.8061;0.831652;0.892456;0.784113;
0.879681;0.825969;0.84909;0.90411;0.731751;
0.849464;0.887347;0.908269;0.958055;0.702589;
0.908592;0.915432;0.934364;0.979414;0.837963;
0.985887;0.936297;0.953428;0.994193;0.842172;
1.07148;0.993209;1.00871;1.0456;0.930075;
1.03196;0.916461;0.930488;0.963866;0.998037;
1.13986;0.840093;0.852785;0.882989;0.975951;
1.11908;0.88755;0.899035;0.926365;0.979547;
1.08395;0.914437;0.924829;0.949559;0.934426;
1.06999;0.900193;0.909597;0.931975;0.946113;
1.05865;0.88719;0.895699;0.915948;1.03237;
1.00438;0.808753;0.816453;0.834776;0.977356;
0.962229;0.749456;0.756423;0.773003;0.896454;
0.969964;0.831665;0.83797;0.852973;0.888401;
0.954853;0.852058;0.810435;0.889046;0.831076;
0.921715;0.89405;0.856386;0.92752;0.817204;
1.0185;0.957675;0.923593;0.987961;0.944239;
0.94117;0.935929;0.905089;0.963334;0.922332;
0.916305;1.03147;1.00357;1.05627;0.99625;
0.863858;1.02386;0.998608;1.0463;1.00573;
0.924322;1.04674;1.02389;1.06705;0.93597;
0.881871;1.05214;1.03146;1.07051;1.02309;
0.949374;0.975945;0.957237;0.992571;1.03468;
1.02456;0.913219;0.89629;0.928263;1.02314;
0.935962;0.964332;0.949013;0.977945;1.17083;
1.028;0.898654;0.884792;0.910972;1.23337;
0.950083;0.939212;0.926668;0.950358;1.22841;
0.924527;1.0263;1.01495;1.03639;1.27469;
0.849771;1.0801;1.13103;1.13165;1.19579;
