Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation
0.055903;0.015326;0.004202;0.055903;0.015326;0.004202
0.043378;0.011891;0.003259;0.043378;0.011891;0.003259
0.013805;0.003783;0.001037;0.013805;0.003783;0.001037
0.040828;0.011188;0.003066;0.040828;0.011188;0.003066
0.044290;0.012134;0.003325;0.044290;0.012134;0.003325
0.043420;0.011894;0.003258;0.043420;0.011894;0.003258
0.029288;0.008022;0.002197;0.029288;0.008022;0.002197
0.013186;0.003611;0.000989;0.013186;0.003611;0.000989
0.041646;0.011402;0.003122;0.041646;0.011402;0.003122
0.049503;0.013551;0.003710;0.049503;0.013551;0.003710
0.043851;0.012002;0.003285;0.043851;0.012002;0.003285
0.043373;0.011869;0.003248;0.043373;0.011869;0.003248
0.027643;0.007564;0.002070;0.027643;0.007564;0.002070
0.039888;0.010912;0.002985;0.039888;0.010912;0.002985
0.056912;0.015567;0.004258;0.056912;0.015567;0.004258
0.031684;0.008665;0.002370;0.031684;0.008665;0.002370
0.034170;0.009343;0.002555;0.034170;0.009343;0.002555
0.050270;0.013743;0.003757;0.050270;0.013743;0.003757
0.047042;0.012859;0.003515;0.047042;0.012859;0.003515
0.030299;0.008281;0.002263;0.030299;0.008281;0.002263
0.037158;0.010153;0.002774;0.037158;0.010153;0.002774
0.068512;0.018717;0.005114;0.068512;0.018717;0.005114
0.057717;0.015767;0.004307;0.057717;0.015767;0.004307
0.031036;0.008476;0.002315;0.031036;0.008476;0.002315
0.048740;0.013310;0.003635;0.048740;0.013310;0.003635
0.028036;0.007655;0.002090;0.028036;0.007655;0.002090
0.013438;0.003668;0.001001;0.013438;0.003668;0.001001
0.043145;0.011776;0.003214;0.043145;0.011776;0.003214
0.057300;0.015637;0.004267;0.057300;0.015637;0.004267
0.059423;0.016213;0.004424;0.059423;0.016213;0.004424
0.054462;0.014858;0.004053;0.054462;0.014858;0.004053
0.030563;0.008336;0.002274;0.030563;0.008336;0.002274
0.045088;0.012296;0.003353;0.045088;0.012296;0.003353
0.055461;0.015122;0.004123;0.055461;0.015122;0.004123
0.038079;0.010381;0.002830;0.038079;0.010381;0.002830
0.007571;0.002064;0.000563;0.007571;0.002064;0.000563
0.019972;0.005443;0.001483;0.019972;0.005443;0.001483
0.031491;0.008581;0.002338;0.031491;0.008581;0.002338
0.030070;0.008192;0.002232;0.030070;0.008192;0.002232
0.027924;0.007606;0.002072;0.027924;0.007606;0.002072
0.011657;0.003175;0.000865;0.011657;0.003175;0.000865
0.037640;0.010249;0.002791;0.037640;0.010249;0.002791
0.058720;0.015987;0.004353;0.058720;0.015987;0.004353
0.052393;0.014262;0.003883;0.052393;0.014262;0.003883
0.059387;0.016163;0.004399;0.059387;0.016163;0.004399
0.059120;0.016088;0.004378;0.059120;0.016088;0.004378
0.034760;0.009458;0.002573;0.034760;0.009458;0.002573
0.022146;0.006025;0.001639;0.022146;0.006025;0.001639
0.024408;0.006639;0.001806;0.024408;0.006639;0.001806
0.023911;0.006502;0.001768;0.023911;0.006502;0.001768
0.027130;0.007377;0.002006;0.027130;0.007377;0.002006
0.036854;0.010019;0.002724;0.036854;0.010019;0.002724
0.050241;0.013656;0.003712;0.050241;0.013656;0.003712
0.030253;0.008222;0.002234;0.030253;0.008222;0.002234
0.040946;0.011126;0.003023;0.040946;0.011126;0.003023
0.056136;0.015251;0.004144;0.056136;0.015251;0.004144
0.052507;0.014263;0.003874;0.052507;0.014263;0.003874
0.050177;0.013628;0.003701;0.050177;0.013628;0.003701
0.072144;0.019591;0.005320;0.072144;0.019591;0.005320
0.079052;0.021463;0.005827;0.079052;0.021463;0.005827
0.052174;0.014163;0.003845;0.052174;0.014163;0.003845
0.043000;0.011671;0.003168;0.043000;0.011671;0.003168
0.042507;0.011535;0.003130;0.042507;0.011535;0.003130
0.035335;0.009587;0.002601;0.035335;0.009587;0.002601
0.037595;0.010199;0.002767;0.037595;0.010199;0.002767
0.042852;0.011623;0.003153;0.042852;0.011623;0.003153
0.049777;0.013499;0.003661;0.049777;0.013499;0.003661
0.062094;0.016836;0.004565;0.062094;0.016836;0.004565
0.060614;0.016433;0.004455;0.060614;0.016433;0.004455
0.052894;0.014338;0.003886;0.052894;0.014338;0.003886
0.029830;0.008085;0.002191;0.029830;0.008085;0.002191
0.028029;0.007595;0.002058;0.028029;0.007595;0.002058
0.030343;0.008221;0.002227;0.030343;0.008221;0.002227
0.022639;0.006132;0.001661;0.022639;0.006132;0.001661
0.039672;0.010745;0.002910;0.039672;0.010745;0.002910
0.038675;0.010473;0.002836;0.038675;0.010473;0.002836
0.030397;0.008230;0.002228;0.030397;0.008230;0.002228
0.018077;0.004894;0.001325;0.018077;0.004894;0.001325
0.015402;0.004169;0.001128;0.015402;0.004169;0.001128
0.019902;0.005386;0.001458;0.019902;0.005386;0.001458
0.007459;0.002018;0.000546;0.007459;0.002018;0.000546
0.020286;0.005488;0.001485;0.020286;0.005488;0.001485
0.019630;0.005310;0.001436;0.019630;0.005310;0.001436
0.003234;0.000875;0.000236;0.003234;0.000875;0.000236
0.034335;0.009284;0.002510;0.034335;0.009284;0.002510
0.033115;0.008953;0.002420;0.033115;0.008953;0.002420
0.013045;0.003526;0.000953;0.013045;0.003526;0.000953
0.021571;0.005830;0.001576;0.021571;0.005830;0.001576
0.025399;0.006863;0.001855;0.025399;0.006863;0.001855
0.030129;0.008140;0.002199;0.030129;0.008140;0.002199
0.030394;0.008211;0.002218;0.030394;0.008211;0.002218
0.041580;0.011230;0.003033;0.041580;0.011230;0.003033
0.039629;0.010702;0.002890;0.039629;0.010702;0.002890
0.026248;0.007087;0.001914;0.026248;0.007087;0.001914
0.031062;0.008385;0.002264;0.031062;0.008385;0.002264
0.033490;0.009040;0.002440;0.033490;0.009040;0.002440
0.019356;0.005224;0.001410;0.019356;0.005224;0.001410
0.014856;0.004008;0.001082;0.014856;0.004008;0.001082
0.029061;0.007840;0.002115;0.029061;0.007840;0.002115
0.041997;0.011328;0.003056;0.041997;0.011328;0.003056
0.041837;0.011283;0.003043;0.041837;0.011283;0.003043
0.037160;0.010020;0.002702;0.037160;0.010020;0.002702
0.038865;0.010478;0.002825;0.038865;0.010478;0.002825
0.039208;0.010569;0.002849;0.039208;0.010569;0.002849
0.028902;0.007790;0.002099;0.028902;0.007790;0.002099
0.023985;0.006463;0.001742;0.023985;0.006463;0.001742
0.034154;0.009202;0.002479;0.034154;0.009202;0.002479
0.046489;0.012523;0.003374;0.046489;0.012523;0.003374
0.049166;0.013243;0.003567;0.049166;0.013243;0.003567
0.034328;0.009244;0.002490;0.034328;0.009244;0.002490
0.020952;0.005642;0.001519;0.020952;0.005642;0.001519
0.032966;0.008875;0.002389;0.032966;0.008875;0.002389
0.032428;0.008728;0.002349;0.032428;0.008728;0.002349
0.019807;0.005331;0.001435;0.019807;0.005331;0.001435
0.017398;0.004681;0.001260;0.017398;0.004681;0.001260
0.027972;0.007525;0.002025;0.027972;0.007525;0.002025
0.032252;0.008676;0.002334;0.032252;0.008676;0.002334
0.020904;0.005622;0.001512;0.020904;0.005622;0.001512
0.015647;0.004208;0.001131;0.015647;0.004208;0.001131
0.026010;0.006993;0.001880;0.026010;0.006993;0.001880
0.032201;0.008656;0.002327;0.032201;0.008656;0.002327
0.023360;0.006279;0.001688;0.023360;0.006279;0.001688
0.018548;0.004984;0.001339;0.018548;0.004984;0.001339
0.018015;0.004840;0.001301;0.018015;0.004840;0.001301
0.015062;0.004046;0.001087;0.015062;0.004046;0.001087
0.022833;0.006133;0.001647;0.022833;0.006133;0.001647
0.032252;0.008662;0.002326;0.032252;0.008662;0.002326
0.029604;0.007949;0.002134;0.029604;0.007949;0.002134
0.020772;0.005577;0.001497;0.020772;0.005577;0.001497
0.011550;0.003100;0.000832;0.011550;0.003100;0.000832
0.013709;0.003679;0.000987;0.013709;0.003679;0.000987
0.021812;0.005853;0.001571;0.021812;0.005853;0.001571
0.008286;0.002223;0.000596;0.008286;0.002223;0.000596
0.019172;0.005143;0.001380;0.019172;0.005143;0.001380
0.022294;0.005980;0.001604;0.022294;0.005980;0.001604
0.028109;0.007538;0.002021;0.028109;0.007538;0.002021
0.033741;0.009047;0.002426;0.033741;0.009047;0.002426
0.022459;0.006021;0.001614;0.022459;0.006021;0.001614
0.020655;0.005536;0.001484;0.020655;0.005536;0.001484
0.021947;0.005882;0.001576;0.021947;0.005882;0.001576
0.018223;0.004883;0.001308;0.018223;0.004883;0.001308
0.023738;0.006359;0.001704;0.023738;0.006359;0.001704
0.029920;0.008014;0.002147;0.029920;0.008014;0.002147
0.034385;0.009209;0.002466;0.034385;0.009209;0.002466
0.030827;0.008255;0.002210;0.030827;0.008255;0.002210
0.021372;0.005722;0.001532;0.021372;0.005722;0.001532
0.018892;0.005057;0.001354;0.018892;0.005057;0.001354
0.019674;0.005266;0.001409;0.019674;0.005266;0.001409
0.019298;0.005164;0.001382;0.019298;0.005164;0.001382
0.022759;0.006089;0.001629;0.022759;0.006089;0.001629
0.023982;0.006416;0.001716;0.023982;0.006416;0.001716
0.022658;0.006060;0.001621;0.022658;0.006060;0.001621
0.027182;0.007269;0.001944;0.027182;0.007269;0.001944
0.022864;0.006114;0.001635;0.022864;0.006114;0.001635
0.015863;0.004241;0.001134;0.015863;0.004241;0.001134
0.022471;0.006006;0.001606;0.022471;0.006006;0.001606
0.025576;0.006835;0.001827;0.025576;0.006835;0.001827
0.016007;0.004277;0.001143;0.016007;0.004277;0.001143
0.023459;0.006268;0.001675;0.023459;0.006268;0.001675
0.028696;0.007665;0.002048;0.028696;0.007665;0.002048
0.016254;0.004341;0.001159;0.016254;0.004341;0.001159
0.010730;0.002865;0.000765;0.010730;0.002865;0.000765
0.010127;0.002704;0.000722;0.010127;0.002704;0.000722
0.027000;0.007208;0.001924;0.027000;0.007208;0.001924
0.024529;0.006547;0.001748;0.024529;0.006547;0.001748
0.008706;0.002324;0.000620;0.008706;0.002324;0.000620
0.011245;0.003000;0.000801;0.011245;0.003000;0.000801
0.009102;0.002428;0.000648;0.009102;0.002428;0.000648
0.009926;0.002648;0.000706;0.009926;0.002648;0.000706
0.012056;0.003215;0.000858;0.012056;0.003215;0.000858
0.009343;0.002491;0.000664;0.009343;0.002491;0.000664
0.010567;0.002817;0.000751;0.010567;0.002817;0.000751
0.009725;0.002592;0.000691;0.009725;0.002592;0.000691
0.012183;0.003247;0.000865;0.012183;0.003247;0.000865
0.022473;0.005989;0.001596;0.022473;0.005989;0.001596
0.024990;0.006658;0.001774;0.024990;0.006658;0.001774
0.019116;0.005093;0.001357;0.019116;0.005093;0.001357
0.011791;0.003141;0.000837;0.011791;0.003141;0.000837
0.010370;0.002761;0.000735;0.010370;0.002761;0.000735
0.027857;0.007417;0.001975;0.027857;0.007417;0.001975
0.023973;0.006382;0.001699;0.023973;0.006382;0.001699
0.010624;0.002828;0.000753;0.010624;0.002828;0.000753
0.024307;0.006469;0.001722;0.024307;0.006469;0.001722
0.020415;0.005432;0.001446;0.020415;0.005432;0.001446
0.010568;0.002812;0.000748;0.010568;0.002812;0.000748
0.021449;0.005706;0.001518;0.021449;0.005706;0.001518
0.020048;0.005332;0.001418;0.020048;0.005332;0.001418
0.019492;0.005184;0.001378;0.019492;0.005184;0.001378
0.021484;0.005712;0.001519;0.021484;0.005712;0.001519
0.018550;0.004931;0.001311;0.018550;0.004931;0.001311
0.024207;0.006434;0.001710;0.024207;0.006434;0.001710
0.019211;0.005105;0.001357;0.019211;0.005105;0.001357
0.006713;0.001784;0.000474;0.006713;0.001784;0.000474
0.004840;0.001286;0.000342;0.004840;0.001286;0.000342
0.009029;0.002398;0.000637;0.009029;0.002398;0.000637
0.014129;0.003752;0.000997;0.014129;0.003752;0.000997
0.010784;0.002864;0.000760;0.010784;0.002864;0.000760
0.008002;0.002124;0.000564;0.008002;0.002124;0.000564
0.010018;0.002659;0.000706;0.010018;0.002659;0.000706
0.018159;0.004820;0.001279;0.018159;0.004820;0.001279
0.024435;0.006485;0.001721;0.024435;0.006485;0.001721
0.017386;0.004613;0.001224;0.017386;0.004613;0.001224
0.009687;0.002570;0.000682;0.009687;0.002570;0.000682
0.008138;0.002159;0.000573;0.008138;0.002159;0.000573
0.012015;0.003186;0.000845;0.012015;0.003186;0.000845
0.017800;0.004720;0.001251;0.017800;0.004720;0.001251
0.014099;0.003738;0.000991;0.014099;0.003738;0.000991
0.011057;0.002931;0.000777;0.011057;0.002931;0.000777
0.007605;0.002016;0.000534;0.007605;0.002016;0.000534
0.007096;0.001880;0.000498;0.007096;0.001880;0.000498
0.013970;0.003701;0.000981;0.013970;0.003701;0.000981
0.011356;0.003008;0.000797;0.011356;0.003008;0.000797
0.010652;0.002821;0.000747;0.010652;0.002821;0.000747
0.027857;0.007377;0.001954;0.027857;0.007377;0.001954
0.027624;0.007314;0.001937;0.027624;0.007314;0.001937
0.019194;0.005081;0.001345;0.019194;0.005081;0.001345
0.012955;0.003429;0.000908;0.012955;0.003429;0.000908
0.009500;0.002514;0.000665;0.009500;0.002514;0.000665
0.009117;0.002413;0.000638;0.009117;0.002413;0.000638
0.003250;0.000860;0.000228;0.003250;0.000860;0.000228
0.007534;0.001993;0.000527;0.007534;0.001993;0.000527
0.008796;0.002326;0.000615;0.008796;0.002326;0.000615
0.004044;0.001069;0.000283;0.004044;0.001069;0.000283
0.003808;0.001007;0.000266;0.003808;0.001007;0.000266
0.009827;0.002598;0.000687;0.009827;0.002598;0.000687
0.014043;0.003712;0.000981;0.014043;0.003712;0.000981
0.019327;0.005107;0.001350;0.019327;0.005107;0.001350
0.025631;0.006773;0.001790;0.025631;0.006773;0.001790
0.019338;0.005109;0.001350;0.019338;0.005109;0.001350
0.013479;0.003560;0.000940;0.013479;0.003560;0.000940
0.010191;0.002692;0.000711;0.010191;0.002692;0.000711
0.015141;0.003998;0.001056;0.015141;0.003998;0.001056
0.027972;0.007385;0.001950;0.027972;0.007385;0.001950
0.024913;0.006577;0.001736;0.024913;0.006577;0.001736
0.006777;0.001789;0.000472;0.006777;0.001789;0.000472
0.021437;0.005657;0.001493;0.021437;0.005657;0.001493
0.022158;0.005846;0.001543;0.022158;0.005846;0.001543
0.003872;0.001022;0.000269;0.003872;0.001022;0.000269
0.024556;0.006477;0.001708;0.024556;0.006477;0.001708
0.024472;0.006454;0.001702;0.024472;0.006454;0.001702
0.010294;0.002714;0.000716;0.010294;0.002714;0.000716
0.009887;0.002607;0.000687;0.009887;0.002607;0.000687
0.027527;0.007256;0.001913;0.027527;0.007256;0.001913
0.030080;0.007928;0.002089;0.030080;0.007928;0.002089
0.018169;0.004788;0.001262;0.018169;0.004788;0.001262
0.015814;0.004167;0.001098;0.015814;0.004167;0.001098
0.011100;0.002924;0.000770;0.011100;0.002924;0.000770
0.008409;0.002215;0.000583;0.008409;0.002215;0.000583
0.010159;0.002675;0.000705;0.010159;0.002675;0.000705
0.011008;0.002899;0.000763;0.011008;0.002899;0.000763
0.014175;0.003732;0.000982;0.014175;0.003732;0.000982
0.015392;0.004052;0.001066;0.015392;0.004052;0.001066
0.011007;0.002897;0.000762;0.011007;0.002897;0.000762
0.013727;0.003612;0.000950;0.013727;0.003612;0.000950
0.023146;0.006090;0.001602;0.023146;0.006090;0.001602
0.025684;0.006756;0.001777;0.025684;0.006756;0.001777
0.023832;0.006268;0.001649;0.023832;0.006268;0.001649
0.017176;0.004517;0.001188;0.017176;0.004517;0.001188
0.011811;0.003105;0.000816;0.011811;0.003105;0.000816
0.030596;0.008043;0.002114;0.030596;0.008043;0.002114
0.038014;0.009992;0.002626;0.038014;0.009992;0.002626
0.025445;0.006687;0.001757;0.025445;0.006687;0.001757
0.016723;0.004394;0.001155;0.016723;0.004394;0.001155
0.023849;0.006266;0.001646;0.023849;0.006266;0.001646
0.025051;0.006580;0.001729;0.025051;0.006580;0.001729
0.015600;0.004097;0.001076;0.015600;0.004097;0.001076
0.033665;0.008840;0.002321;0.033665;0.008840;0.002321
0.034285;0.009002;0.002363;0.034285;0.009002;0.002363
0.018917;0.004966;0.001304;0.018917;0.004966;0.001304
0.029255;0.007678;0.002015;0.029255;0.007678;0.002015
0.037021;0.009716;0.002550;0.037021;0.009716;0.002550
0.037174;0.009754;0.002559;0.037174;0.009754;0.002559
0.037033;0.009715;0.002549;0.037033;0.009715;0.002549
0.031399;0.008236;0.002160;0.031399;0.008236;0.002160
0.027369;0.007178;0.001882;0.027369;0.007178;0.001882
0.031545;0.008272;0.002169;0.031545;0.008272;0.002169
0.033909;0.008890;0.002331;0.033909;0.008890;0.002331
0.029848;0.007824;0.002051;0.029848;0.007824;0.002051
0.026723;0.007004;0.001836;0.026723;0.007004;0.001836
0.025606;0.006710;0.001758;0.025606;0.006710;0.001758
0.021790;0.005709;0.001496;0.021790;0.005709;0.001496
0.020427;0.005351;0.001402;0.020427;0.005351;0.001402
0.028457;0.007454;0.001952;0.028457;0.007454;0.001952
0.021004;0.005501;0.001441;0.021004;0.005501;0.001441
0.008469;0.002218;0.000581;0.008469;0.002218;0.000581
0.009927;0.002599;0.000680;0.009927;0.002599;0.000680
0.025908;0.006782;0.001775;0.025908;0.006782;0.001775
0.024040;0.006292;0.001647;0.024040;0.006292;0.001647
0.008182;0.002141;0.000560;0.008182;0.002141;0.000560
0.003927;0.001027;0.000269;0.003927;0.001027;0.000269
0.009106;0.002382;0.000623;0.009106;0.002382;0.000623
0.011451;0.002995;0.000783;0.011451;0.002995;0.000783
0.007382;0.001930;0.000505;0.007382;0.001930;0.000505
0.007050;0.001843;0.000482;0.007050;0.001843;0.000482
0.014107;0.003688;0.000964;0.014107;0.003688;0.000964
0.007421;0.001940;0.000507;0.007421;0.001940;0.000507
0.012677;0.003313;0.000866;0.012677;0.003313;0.000866
0.016504;0.004313;0.001127;0.016504;0.004313;0.001127
0.015832;0.004136;0.001081;0.015832;0.004136;0.001081
0.020252;0.005290;0.001382;0.020252;0.005290;0.001382
0.021140;0.005521;0.001442;0.021140;0.005521;0.001442
0.014960;0.003907;0.001020;0.014960;0.003907;0.001020
0.015598;0.004073;0.001063;0.015598;0.004073;0.001063
0.015070;0.003934;0.001027;0.015070;0.003934;0.001027
0.009897;0.002583;0.000674;0.009897;0.002583;0.000674
0.019172;0.005004;0.001306;0.019172;0.005004;0.001306
0.010561;0.002756;0.000719;0.010561;0.002756;0.000719
0.010532;0.002748;0.000717;0.010532;0.002748;0.000717
0.012905;0.003366;0.000878;0.012905;0.003366;0.000878
0.011589;0.003023;0.000788;0.011589;0.003023;0.000788
0.016683;0.004350;0.001134;0.016683;0.004350;0.001134
0.028268;0.007370;0.001922;0.028268;0.007370;0.001922
0.040923;0.010669;0.002781;0.040923;0.010669;0.002781
0.025155;0.006557;0.001709;0.025155;0.006557;0.001709
0.032474;0.008463;0.002206;0.032474;0.008463;0.002206
0.033736;0.008791;0.002291;0.033736;0.008791;0.002291
0.018122;0.004721;0.001230;0.018122;0.004721;0.001230
0.004669;0.001216;0.000317;0.004669;0.001216;0.000317
0.012204;0.003178;0.000828;0.012204;0.003178;0.000828
0.013179;0.003432;0.000894;0.013179;0.003432;0.000894
0.018657;0.004858;0.001265;0.018657;0.004858;0.001265
0.022270;0.005797;0.001509;0.022270;0.005797;0.001509
0.019458;0.005065;0.001318;0.019458;0.005065;0.001318
0.011596;0.003018;0.000785;0.011596;0.003018;0.000785
0.014098;0.003668;0.000954;0.014098;0.003668;0.000954
0.021114;0.005493;0.001429;0.021114;0.005493;0.001429
0.016798;0.004370;0.001137;0.016798;0.004370;0.001137
0.012971;0.003373;0.000877;0.012971;0.003373;0.000877
0.013755;0.003577;0.000930;0.013755;0.003577;0.000930
0.008650;0.002249;0.000585;0.008650;0.002249;0.000585
0.007902;0.002054;0.000534;0.007902;0.002054;0.000534
0.009010;0.002342;0.000609;0.009010;0.002342;0.000609
0.008261;0.002147;0.000558;0.008261;0.002147;0.000558
0.005685;0.001477;0.000384;0.005685;0.001477;0.000384
0.007566;0.001966;0.000511;0.007566;0.001966;0.000511
0.017538;0.004556;0.001183;0.017538;0.004556;0.001183
0.019217;0.004991;0.001296;0.019217;0.004991;0.001296
0.015924;0.004135;0.001074;0.015924;0.004135;0.001074
0.023492;0.006099;0.001584;0.023492;0.006099;0.001584
0.027507;0.007141;0.001854;0.027507;0.007141;0.001854
0.025307;0.006569;0.001705;0.025307;0.006569;0.001705
0.026137;0.006783;0.001760;0.026137;0.006783;0.001760
0.020649;0.005358;0.001390;0.020649;0.005358;0.001390
0.015001;0.003892;0.001010;0.015001;0.003892;0.001010
0.005523;0.001433;0.000372;0.005523;0.001433;0.000372
0.010364;0.002688;0.000697;0.010364;0.002688;0.000697
0.010424;0.002703;0.000701;0.010424;0.002703;0.000701
0.010086;0.002615;0.000678;0.010086;0.002615;0.000678
0.010998;0.002851;0.000739;0.010998;0.002851;0.000739
0.011354;0.002943;0.000763;0.011354;0.002943;0.000763
0.008353;0.002165;0.000561;0.008353;0.002165;0.000561
0.011176;0.002896;0.000750;0.011176;0.002896;0.000750
0.018758;0.004859;0.001259;0.018758;0.004859;0.001259
0.018532;0.004800;0.001243;0.018532;0.004800;0.001243
0.015863;0.004108;0.001064;0.015863;0.004108;0.001064
