Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation;Radial_Acceleration
0.003671;0.001668;0.000758;0.003671;0.001668;0.000758
0.002324;0.001056;0.000480;0.002324;0.001056;0.000480
0.001931;0.000877;0.000398;0.001931;0.000877;0.000398
0.001215;0.000552;0.000251;0.001215;0.000552;0.000251
0.001329;0.000603;0.000274;0.001329;0.000603;0.000274
0.002101;0.000953;0.000433;0.002101;0.000953;0.000433
0.002839;0.001288;0.000584;0.002839;0.001288;0.000584
0.002329;0.001056;0.000479;0.002329;0.001056;0.000479
0.002611;0.001184;0.000537;0.002611;0.001184;0.000537
0.006589;0.002986;0.001354;0.006589;0.002986;0.001354
0.004136;0.001874;0.000849;0.004136;0.001874;0.000849
0.002749;0.001245;0.000564;0.002749;0.001245;0.000564
0.001954;0.000885;0.000401;0.001954;0.000885;0.000401
0.003078;0.001394;0.000631;0.003078;0.001394;0.000631
0.002262;0.001024;0.000463;0.002262;0.001024;0.000463
0.002367;0.001071;0.000485;0.002367;0.001071;0.000485
0.001816;0.000821;0.000372;0.001816;0.000821;0.000372
0.002973;0.001345;0.000608;0.002973;0.001345;0.000608
0.002435;0.001101;0.000498;0.002435;0.001101;0.000498
0.003231;0.001460;0.000660;0.003231;0.001460;0.000660
0.003664;0.001656;0.000748;0.003664;0.001656;0.000748
0.001086;0.000491;0.000222;0.001086;0.000491;0.000222
0.002447;0.001105;0.000499;0.002447;0.001105;0.000499
0.005717;0.002581;0.001165;0.005717;0.002581;0.001165
0.008656;0.003907;0.001764;0.008656;0.003907;0.001764
0.004433;0.002001;0.000903;0.004433;0.002001;0.000903
0.005361;0.002419;0.001091;0.005361;0.002419;0.001091
0.005373;0.002423;0.001093;0.005373;0.002423;0.001093
0.007741;0.003490;0.001574;0.007741;0.003490;0.001574
0.006742;0.003039;0.001370;0.006742;0.003039;0.001370
0.004091;0.001843;0.000831;0.004091;0.001843;0.000831
0.004688;0.002112;0.000951;0.004688;0.002112;0.000951
0.005083;0.002289;0.001031;0.005083;0.002289;0.001031
0.006371;0.002869;0.001292;0.006371;0.002869;0.001292
0.009818;0.004419;0.001989;0.009818;0.004419;0.001989
0.006330;0.002849;0.001282;0.006330;0.002849;0.001282
0.003288;0.001479;0.000666;0.003288;0.001479;0.000666
0.001921;0.000864;0.000389;0.001921;0.000864;0.000389
0.004301;0.001934;0.000869;0.004301;0.001934;0.000869
0.005319;0.002391;0.001075;0.005319;0.002391;0.001075
0.004009;0.001802;0.000810;0.004009;0.001802;0.000810
0.002534;0.001139;0.000512;0.002534;0.001139;0.000512
0.002729;0.001226;0.000550;0.002729;0.001226;0.000550
0.002612;0.001173;0.000527;0.002612;0.001173;0.000527
0.002697;0.001211;0.000543;0.002697;0.001211;0.000543
0.004357;0.001955;0.000877;0.004357;0.001955;0.000877
0.003422;0.001535;0.000689;0.003422;0.001535;0.000689
0.003687;0.001653;0.000741;0.003687;0.001653;0.000741
0.004755;0.002132;0.000956;0.004755;0.002132;0.000956
0.001891;0.000848;0.000380;0.001891;0.000848;0.000380
0.001903;0.000853;0.000382;0.001903;0.000853;0.000382
0.002434;0.001090;0.000489;0.002434;0.001090;0.000489
0.002914;0.001305;0.000584;0.002914;0.001305;0.000584
0.004397;0.001969;0.000882;0.004397;0.001969;0.000882
0.004111;0.001840;0.000824;0.004111;0.001840;0.000824
0.005276;0.002361;0.001057;0.005276;0.002361;0.001057
0.003924;0.001756;0.000786;0.003924;0.001756;0.000786
0.001560;0.000698;0.000312;0.001560;0.000698;0.000312
0.003228;0.001444;0.000646;0.003228;0.001444;0.000646
0.003153;0.001409;0.000630;0.003153;0.001409;0.000630
0.005587;0.002497;0.001116;0.005587;0.002497;0.001116
0.003804;0.001700;0.000759;0.003804;0.001700;0.000759
0.005390;0.002408;0.001075;0.005390;0.002408;0.001075
0.001948;0.000870;0.000388;0.001948;0.000870;0.000388
0.003817;0.001704;0.000761;0.003817;0.001704;0.000761
0.005845;0.002609;0.001164;0.005845;0.002609;0.001164
0.002556;0.001140;0.000509;0.002556;0.001140;0.000509
0.003407;0.001520;0.000678;0.003407;0.001520;0.000678
0.004678;0.002086;0.000930;0.004678;0.002086;0.000930
0.003587;0.001599;0.000713;0.003587;0.001599;0.000713
0.002923;0.001303;0.000581;0.002923;0.001303;0.000581
0.004039;0.001800;0.000802;0.004039;0.001800;0.000802
0.003783;0.001685;0.000751;0.003783;0.001685;0.000751
0.003567;0.001589;0.000707;0.003567;0.001589;0.000707
0.002860;0.001273;0.000567;0.002860;0.001273;0.000567
0.000523;0.000233;0.000104;0.000523;0.000233;0.000104
0.001811;0.000806;0.000358;0.001811;0.000806;0.000358
0.000838;0.000373;0.000166;0.000838;0.000373;0.000166
0.002728;0.001213;0.000540;0.002728;0.001213;0.000540
0.004411;0.001961;0.000872;0.004411;0.001961;0.000872
0.004419;0.001964;0.000873;0.004419;0.001964;0.000873
0.002654;0.001179;0.000524;0.002654;0.001179;0.000524
0.001399;0.000621;0.000276;0.001399;0.000621;0.000276
0.001523;0.000677;0.000300;0.001523;0.000677;0.000300
0.001967;0.000873;0.000388;0.001967;0.000873;0.000388
0.003340;0.001482;0.000658;0.003340;0.001482;0.000658
0.002761;0.001225;0.000544;0.002761;0.001225;0.000544
0.004497;0.001995;0.000885;0.004497;0.001995;0.000885
0.006344;0.002814;0.001248;0.006344;0.002814;0.001248
0.005544;0.002458;0.001090;0.005544;0.002458;0.001090
0.003834;0.001700;0.000753;0.003834;0.001700;0.000753
0.003899;0.001728;0.000766;0.003899;0.001728;0.000766
0.003978;0.001762;0.000781;0.003978;0.001762;0.000781
0.001961;0.000869;0.000385;0.001961;0.000869;0.000385
0.002284;0.001011;0.000448;0.002284;0.001011;0.000448
0.003881;0.001718;0.000760;0.003881;0.001718;0.000760
0.007090;0.003138;0.001389;0.007090;0.003138;0.001389
0.008341;0.003690;0.001633;0.008341;0.003690;0.001633
0.004655;0.002059;0.000911;0.004655;0.002059;0.000911
0.005959;0.002635;0.001165;0.005959;0.002635;0.001165
0.006572;0.002905;0.001284;0.006572;0.002905;0.001284
0.003286;0.001452;0.000642;0.003286;0.001452;0.000642
0.006001;0.002652;0.001172;0.006001;0.002652;0.001172
0.003193;0.001410;0.000623;0.003193;0.001410;0.000623
0.005728;0.002529;0.001117;0.005728;0.002529;0.001117
0.005155;0.002276;0.001005;0.005155;0.002276;0.001005
0.005946;0.002624;0.001158;0.005946;0.002624;0.001158
0.003557;0.001570;0.000693;0.003557;0.001570;0.000693
0.005032;0.002220;0.000979;0.005032;0.002220;0.000979
0.004081;0.001800;0.000794;0.004081;0.001800;0.000794
0.005292;0.002333;0.001029;0.005292;0.002333;0.001029
0.002605;0.001148;0.000506;0.002605;0.001148;0.000506
0.003749;0.001652;0.000728;0.003749;0.001652;0.000728
0.001618;0.000713;0.000314;0.001618;0.000713;0.000314
0.003947;0.001738;0.000765;0.003947;0.001738;0.000765
0.002541;0.001119;0.000493;0.002541;0.001119;0.000493
0.003281;0.001444;0.000636;0.003281;0.001444;0.000636
0.002431;0.001070;0.000471;0.002431;0.001070;0.000471
0.003879;0.001706;0.000751;0.003879;0.001706;0.000751
0.004124;0.001814;0.000798;0.004124;0.001814;0.000798
0.001724;0.000758;0.000333;0.001724;0.000758;0.000333
0.005893;0.002590;0.001139;0.005893;0.002590;0.001139
0.005111;0.002246;0.000987;0.005111;0.002246;0.000987
0.001756;0.000771;0.000339;0.001756;0.000771;0.000339
0.000909;0.000399;0.000175;0.000909;0.000399;0.000175
0.002619;0.001150;0.000505;0.002619;0.001150;0.000505
0.005573;0.002446;0.001074;0.005573;0.002446;0.001074
0.007046;0.003092;0.001357;0.007046;0.003092;0.001357
0.004820;0.002115;0.000928;0.004820;0.002115;0.000928
0.002675;0.001173;0.000515;0.002675;0.001173;0.000515
0.003127;0.001371;0.000601;0.003127;0.001371;0.000601
0.002867;0.001257;0.000551;0.002867;0.001257;0.000551
0.002052;0.000899;0.000394;0.002052;0.000899;0.000394
0.001327;0.000581;0.000255;0.001327;0.000581;0.000255
0.001308;0.000573;0.000251;0.001308;0.000573;0.000251
0.003966;0.001737;0.000760;0.003966;0.001737;0.000760
0.004596;0.002012;0.000881;0.004596;0.002012;0.000881
0.005008;0.002192;0.000959;0.005008;0.002192;0.000959
0.006834;0.002991;0.001309;0.006834;0.002991;0.001309
0.004677;0.002046;0.000895;0.004677;0.002046;0.000895
0.003733;0.001633;0.000714;0.003733;0.001633;0.000714
0.002912;0.001273;0.000557;0.002912;0.001273;0.000557
0.002872;0.001255;0.000549;0.002872;0.001255;0.000549
0.001324;0.000578;0.000253;0.001324;0.000578;0.000253
0.000632;0.000276;0.000121;0.000632;0.000276;0.000121
0.001662;0.000726;0.000317;0.001662;0.000726;0.000317
0.005820;0.002541;0.001109;0.005820;0.002541;0.001109
0.006138;0.002679;0.001169;0.006138;0.002679;0.001169
0.005090;0.002221;0.000969;0.005090;0.002221;0.000969
0.001317;0.000575;0.000251;0.001317;0.000575;0.000251
0.002330;0.001016;0.000443;0.002330;0.001016;0.000443
0.006978;0.003043;0.001327;0.006978;0.003043;0.001327
0.006237;0.002719;0.001185;0.006237;0.002719;0.001185
0.002162;0.000942;0.000411;0.002162;0.000942;0.000411
0.003921;0.001708;0.000744;0.003921;0.001708;0.000744
0.004103;0.001787;0.000778;0.004103;0.001787;0.000778
0.006972;0.003036;0.001322;0.006972;0.003036;0.001322
0.006602;0.002874;0.001251;0.006602;0.002874;0.001251
0.001539;0.000670;0.000291;0.001539;0.000670;0.000291
0.002661;0.001158;0.000504;0.002661;0.001158;0.000504
0.003115;0.001355;0.000589;0.003115;0.001355;0.000589
0.006798;0.002956;0.001286;0.006798;0.002956;0.001286
0.004572;0.001988;0.000864;0.004572;0.001988;0.000864
0.003327;0.001446;0.000628;0.003327;0.001446;0.000628
0.006581;0.002859;0.001242;0.006581;0.002859;0.001242
0.006777;0.002944;0.001279;0.006777;0.002944;0.001279
0.004450;0.001933;0.000839;0.004450;0.001933;0.000839
0.006325;0.002746;0.001192;0.006325;0.002746;0.001192
0.005903;0.002562;0.001112;0.005903;0.002562;0.001112
0.003955;0.001716;0.000745;0.003955;0.001716;0.000745
0.003710;0.001610;0.000698;0.003710;0.001610;0.000698
0.005333;0.002313;0.001003;0.005333;0.002313;0.001003
0.004203;0.001822;0.000790;0.004203;0.001822;0.000790
0.003969;0.001720;0.000746;0.003969;0.001720;0.000746
0.004779;0.002071;0.000898;0.004779;0.002071;0.000898
0.004642;0.002011;0.000871;0.004642;0.002011;0.000871
0.005224;0.002263;0.000980;0.005224;0.002263;0.000980
0.003387;0.001467;0.000635;0.003387;0.001467;0.000635
0.003509;0.001519;0.000657;0.003509;0.001519;0.000657
0.005099;0.002207;0.000955;0.005099;0.002207;0.000955
0.004719;0.002042;0.000883;0.004719;0.002042;0.000883
0.006312;0.002730;0.001181;0.006312;0.002730;0.001181
0.006747;0.002918;0.001262;0.006747;0.002918;0.001262
0.004061;0.001756;0.000759;0.004061;0.001756;0.000759
0.002678;0.001157;0.000500;0.002678;0.001157;0.000500
0.003259;0.001408;0.000609;0.003259;0.001408;0.000609
0.004057;0.001752;0.000757;0.004057;0.001752;0.000757
0.004138;0.001787;0.000772;0.004138;0.001787;0.000772
0.002882;0.001244;0.000537;0.002882;0.001244;0.000537
0.004325;0.001867;0.000806;0.004325;0.001867;0.000806
0.007199;0.003107;0.001341;0.007199;0.003107;0.001341
0.007869;0.003395;0.001465;0.007869;0.003395;0.001465
0.007356;0.003173;0.001368;0.007356;0.003173;0.001368
0.005563;0.002399;0.001034;0.005563;0.002399;0.001034
0.004891;0.002108;0.000909;0.004891;0.002108;0.000909
0.002420;0.001043;0.000449;0.002420;0.001043;0.000449
0.005136;0.002213;0.000953;0.005136;0.002213;0.000953
0.004331;0.001866;0.000804;0.004331;0.001866;0.000804
0.003101;0.001335;0.000575;0.003101;0.001335;0.000575
0.004506;0.001940;0.000835;0.004506;0.001940;0.000835
0.003516;0.001513;0.000651;0.003516;0.001513;0.000651
0.002541;0.001093;0.000470;0.002541;0.001093;0.000470
0.002570;0.001106;0.000476;0.002570;0.001106;0.000476
0.004618;0.001986;0.000854;0.004618;0.001986;0.000854
0.006377;0.002742;0.001179;0.006377;0.002742;0.001179
0.007880;0.003387;0.001456;0.007880;0.003387;0.001456
0.005478;0.002354;0.001011;0.005478;0.002354;0.001011
0.003205;0.001377;0.000591;0.003205;0.001377;0.000591
0.008696;0.003734;0.001604;0.008696;0.003734;0.001604
0.010830;0.004650;0.001996;0.010830;0.004650;0.001996
0.006029;0.002588;0.001111;0.006029;0.002588;0.001111
0.005894;0.002529;0.001085;0.005894;0.002529;0.001085
0.006112;0.002622;0.001125;0.006112;0.002622;0.001125
0.008769;0.003761;0.001613;0.008769;0.003761;0.001613
0.008303;0.003561;0.001527;0.008303;0.003561;0.001527
0.004869;0.002087;0.000895;0.004869;0.002087;0.000895
0.005565;0.002385;0.001022;0.005565;0.002385;0.001022
0.007498;0.003212;0.001376;0.007498;0.003212;0.001376
0.006260;0.002682;0.001149;0.006260;0.002682;0.001149
0.002291;0.000981;0.000420;0.002291;0.000981;0.000420
0.002048;0.000877;0.000375;0.002048;0.000877;0.000375
0.002726;0.001167;0.000499;0.002726;0.001167;0.000499
0.005553;0.002376;0.001016;0.005553;0.002376;0.001016
0.009808;0.004196;0.001795;0.009808;0.004196;0.001795
0.007225;0.003090;0.001322;0.007225;0.003090;0.001322
0.005044;0.002156;0.000922;0.005044;0.002156;0.000922
0.008602;0.003677;0.001572;0.008602;0.003677;0.001572
0.008294;0.003544;0.001515;0.008294;0.003544;0.001515
0.003634;0.001553;0.000663;0.003634;0.001553;0.000663
0.004531;0.001935;0.000826;0.004531;0.001935;0.000826
0.010510;0.004488;0.001916;0.010510;0.004488;0.001916
0.012488;0.005330;0.002275;0.012488;0.005330;0.002275
0.017838;0.007613;0.003249;0.017838;0.007613;0.003249
0.012924;0.005514;0.002353;0.012924;0.005514;0.002353
0.009207;0.003927;0.001675;0.009207;0.003927;0.001675
0.011176;0.004766;0.002032;0.011176;0.004766;0.002032
0.006503;0.002772;0.001182;0.006503;0.002772;0.001182
0.006980;0.002975;0.001268;0.006980;0.002975;0.001268
0.009234;0.003935;0.001677;0.009234;0.003935;0.001677
0.005957;0.002538;0.001081;0.005957;0.002538;0.001081
0.007634;0.003251;0.001385;0.007634;0.003251;0.001385
0.014783;0.006294;0.002680;0.014783;0.006294;0.002680
0.032757;0.013943;0.005935;0.032757;0.013943;0.005935
0.023090;0.009826;0.004181;0.023090;0.009826;0.004181
0.018693;0.007953;0.003383;0.018693;0.007953;0.003383
0.013205;0.005616;0.002389;0.013205;0.005616;0.002389
0.029959;0.012739;0.005417;0.029959;0.012739;0.005417
0.006633;0.002820;0.001199;0.006633;0.002820;0.001199
0.022657;0.009629;0.004092;0.022657;0.009629;0.004092
0.021050;0.008944;0.003800;0.021050;0.008944;0.003800
0.013147;0.005584;0.002372;0.013147;0.005584;0.002372
0.009912;0.004209;0.001788;0.009912;0.004209;0.001788
0.005587;0.002372;0.001007;0.005587;0.002372;0.001007
0.011550;0.004902;0.002081;0.011550;0.004902;0.002081
0.006863;0.002912;0.001236;0.006863;0.002912;0.001236
0.007980;0.003385;0.001436;0.007980;0.003385;0.001436
0.012068;0.005118;0.002170;0.012068;0.005118;0.002170
0.008233;0.003491;0.001480;0.008233;0.003491;0.001480
0.007585;0.003215;0.001363;0.007585;0.003215;0.001363
0.011694;0.004956;0.002100;0.011694;0.004956;0.002100
0.010369;0.004393;0.001861;0.010369;0.004393;0.001861
0.011438;0.004844;0.002052;0.011438;0.004844;0.002052
0.007784;0.003296;0.001396;0.007784;0.003296;0.001396
0.009225;0.003905;0.001653;0.009225;0.003905;0.001653
0.016087;0.006808;0.002881;0.016087;0.006808;0.002881
0.016509;0.006985;0.002956;0.016509;0.006985;0.002956
0.015337;0.006487;0.002744;0.015337;0.006487;0.002744
0.010901;0.004610;0.001950;0.010901;0.004610;0.001950
0.006820;0.002883;0.001219;0.006820;0.002883;0.001219
0.010491;0.004434;0.001874;0.010491;0.004434;0.001874
0.012134;0.005127;0.002167;0.012134;0.005127;0.002167
0.009406;0.003974;0.001679;0.009406;0.003974;0.001679
0.011222;0.004739;0.002002;0.011222;0.004739;0.002002
0.014380;0.006072;0.002564;0.014380;0.006072;0.002564
0.012286;0.005186;0.002189;0.012286;0.005186;0.002189
0.011529;0.004865;0.002053;0.011529;0.004865;0.002053
0.015406;0.006500;0.002742;0.015406;0.006500;0.002742
0.018531;0.007817;0.003297;0.018531;0.007817;0.003297
0.011562;0.004875;0.002056;0.011562;0.004875;0.002056
0.014331;0.006042;0.002547;0.014331;0.006042;0.002547
0.017059;0.007189;0.003030;0.017059;0.007189;0.003030
0.022286;0.009391;0.003957;0.022286;0.009391;0.003957
0.014134;0.005954;0.002508;0.014134;0.005954;0.002508
0.009654;0.004066;0.001712;0.009654;0.004066;0.001712
0.010094;0.004250;0.001789;0.010094;0.004250;0.001789
0.018957;0.007979;0.003359;0.018957;0.007979;0.003359
0.004696;0.001976;0.000831;0.004696;0.001976;0.000831
0.014855;0.006250;0.002629;0.014855;0.006250;0.002629
0.004451;0.001872;0.000787;0.004451;0.001872;0.000787
0.023390;0.009835;0.004136;0.023390;0.009835;0.004136
0.016464;0.006921;0.002909;0.016464;0.006921;0.002909
0.019609;0.008241;0.003463;0.019609;0.008241;0.003463
0.015367;0.006457;0.002713;0.015367;0.006457;0.002713
0.010132;0.004256;0.001788;0.010132;0.004256;0.001788
0.014988;0.006294;0.002643;0.014988;0.006294;0.002643
0.018305;0.007685;0.003227;0.018305;0.007685;0.003227
0.011204;0.004703;0.001974;0.011204;0.004703;0.001974
0.008483;0.003559;0.001494;0.008483;0.003559;0.001494
0.014364;0.006026;0.002528;0.014364;0.006026;0.002528
0.014059;0.005896;0.002473;0.014059;0.005896;0.002473
0.013619;0.005710;0.002394;0.013619;0.005710;0.002394
0.016988;0.007121;0.002985;0.016988;0.007121;0.002985
0.016814;0.007046;0.002953;0.016814;0.007046;0.002953
0.016461;0.006897;0.002890;0.016461;0.006897;0.002890
0.013959;0.005847;0.002449;0.013959;0.005847;0.002449
0.013697;0.005736;0.002402;0.013697;0.005736;0.002402
0.010433;0.004368;0.001829;0.010433;0.004368;0.001829
0.019526;0.008172;0.003420;0.019526;0.008172;0.003420
0.019612;0.008207;0.003434;0.019612;0.008207;0.003434
0.009832;0.004113;0.001721;0.009832;0.004113;0.001721
0.004558;0.001906;0.000797;0.004558;0.001906;0.000797
0.004754;0.001988;0.000831;0.004754;0.001988;0.000831
0.008429;0.003523;0.001473;0.008429;0.003523;0.001473
0.009126;0.003814;0.001594;0.009126;0.003814;0.001594
0.006723;0.002809;0.001173;0.006723;0.002809;0.001173
0.007045;0.002942;0.001229;0.007045;0.002942;0.001229
0.013344;0.005572;0.002326;0.013344;0.005572;0.002326
0.020388;0.008511;0.003553;0.020388;0.008511;0.003553
0.016153;0.006742;0.002814;0.016153;0.006742;0.002814
0.009893;0.004128;0.001722;0.009893;0.004128;0.001722
0.009679;0.004038;0.001684;0.009679;0.004038;0.001684
0.009330;0.003890;0.001622;0.009330;0.003890;0.001622
0.015387;0.006416;0.002675;0.015387;0.006416;0.002675
0.008557;0.003567;0.001487;0.008557;0.003567;0.001487
0.011181;0.004660;0.001942;0.011181;0.004660;0.001942
0.006957;0.002898;0.001207;0.006957;0.002898;0.001207
0.009685;0.004034;0.001680;0.009685;0.004034;0.001680
0.008374;0.003487;0.001452;0.008374;0.003487;0.001452
0.012191;0.005075;0.002113;0.012191;0.005075;0.002113
0.021726;0.009042;0.003763;0.021726;0.009042;0.003763
0.022335;0.009293;0.003867;0.022335;0.009293;0.003867
0.017187;0.007149;0.002974;0.017187;0.007149;0.002974
0.017660;0.007344;0.003054;0.017660;0.007344;0.003054
0.003810;0.001584;0.000659;0.003810;0.001584;0.000659
0.022690;0.009431;0.003920;0.022690;0.009431;0.003920
0.012488;0.005189;0.002156;0.012488;0.005189;0.002156
0.015338;0.006372;0.002647;0.015338;0.006372;0.002647
0.014589;0.006060;0.002517;0.014589;0.006060;0.002517
0.028253;0.011732;0.004871;0.028253;0.011732;0.004871
0.025118;0.010427;0.004329;0.025118;0.010427;0.004329
0.014181;0.005885;0.002443;0.014181;0.005885;0.002443
0.013557;0.005625;0.002334;0.013557;0.005625;0.002334
0.026054;0.010807;0.004483;0.026054;0.010807;0.004483
0.029570;0.012263;0.005085;0.029570;0.012263;0.005085
0.009504;0.003941;0.001634;0.009504;0.003941;0.001634
0.007460;0.003092;0.001282;0.007460;0.003092;0.001282
0.022364;0.009267;0.003840;0.022364;0.009267;0.003840
0.020033;0.008299;0.003438;0.020033;0.008299;0.003438
0.011954;0.004951;0.002051;0.011954;0.004951;0.002051
0.006967;0.002885;0.001195;0.006967;0.002885;0.001195
0.014562;0.006028;0.002495;0.014562;0.006028;0.002495
0.018402;0.007616;0.003152;0.018402;0.007616;0.003152
0.018202;0.007531;0.003116;0.018202;0.007531;0.003116
0.015357;0.006353;0.002628;0.015357;0.006353;0.002628
0.010665;0.004410;0.001824;0.010665;0.004410;0.001824
